;MATRÍCULA;end;LAT;LNG
232;103699;RUA MARECHAL DEODORO - CEPA, 950 - CENTRO CURITIBA-PR;-25.4291336;-49.2641455
233;204550;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
234;103718;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
235;103732;AVENIDA ENGENHEIRO ALBERTO DE ZAGOTTIS, 352 - JARDIM ANHANGUERA SAO PAULO-SP;-23.6707042;-46.6955702
236;103776;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
237;204804;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
238;103871;AVENIDA VICENTE DE CARVALHO, 909 - VICENTE DE CARVALHO RIO DE JANEIRO-RJ;-22.8499687;-43.3110186
239;103895;RUA FERREIRA DE ARAUJO, 741 - PINHEIROS SAO PAULO-SP;-23.5641281;-46.69757
240;104005;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
241;104018;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
242;104132;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
243;205122;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
244;105276;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
245;104178;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
246;205178;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
247;205281;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
248;104320;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
249;205368;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
250;104670;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
251;104671;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
252;104672;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
253;104681;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
254;104489;PRAÇA LINNEU GOMES, S/N - SANTO AMARO SAO PAULO-SP;-23.627778;-46.6594918
255;104687;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
256;104507;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
257;206114;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
258;104691;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
259;104692;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
260;104693;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
261;104689;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
262;104556;AVENIDA CRISTIANO MACHADO, S/N - VILA CLORIS BELO HORIZONTE-MG;-19.8214337;-43.947449
263;104600;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
264;104631;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
265;105031;RUA ALAMEDA DA SERRA, 405 - VILA DA SERRA NOVA LIMA-MG;-19.9808967;-43.9444394
266;206148;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
267;205827;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
268;206215;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
269;206219;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
270;205915;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
271;105239;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
272;105275;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
273;105288;BR 101 NORTE KM 02, S/N - ROSARIO DE FATIMA SERRA-ES;-20.2314338;-40.2737506
274;105307;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
275;105321;AVENIDA PIRACEMA, 669 - TAMBORE BARUERI-SP;-23.5043583;-46.8343506
276;105396;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
277;105449;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
278;206066;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
279;105461;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
280;206273;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
281;105542;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
282;206344;ALAMEDA TOCANTINS, 822 - ALPHAVILLE SAO PAULO-SP;-23.5014631;-46.8557912
283;105614;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
284;105664;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
285;105700;ESTRADA DA PORTELA, 222 - MADUREIRA RIO DE JANEIRO-RJ;-22.8709926;-43.3411903
286;105771;AVENIDA LUIS PAULO FRANCO, 421 - BELVEDERE BELO HORIZONTE-MG;-19.9764583;-43.9462717
287;105762;BR 101 NORTE KM 02, S/N - ROSARIO DE FATIMA SERRA-ES;-20.2314338;-40.2737506
288;105765;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
289;105877;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
290;105811;BR 101 NORTE KM 02, S/N - ROSARIO DE FATIMA SERRA-ES;-20.2314338;-40.2737506
291;105847;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
292;105863;Rua Dr. Ataíde Pimenta de Moraes, 408 - Centro NOVA IGUACU-RJ;-22.7548073;-43.4502319
293;105910;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
294;105908;AVENIDA AMERICAS, DAS, 4666 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9976583;-43.3581268
295;105925;PRAÇA LINNEU GOMES, S/N - SANTO AMARO SAO PAULO-SP;-23.627778;-46.6594918
296;105990;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
297;106065;AV CARVALHO LEAL, 1688 - CACHOEIRINHA MANAUS-AM;-3.1208286;-60.0057092
298;206695;ALAMEDA TOCANTINS, 822 - ALPHAVILLE SAO PAULO-SP;-23.5014631;-46.8557912
299;106113;AVENIDA PAULISTA, 828/854 - BELA VISTA SAO PAULO-SP;-23.5658954;-46.6507458
300;106178;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
301;206758;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
302;106222;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
303;106229;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
304;206823;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
305;206842;AVENIDA NAÇÕES UNIDAS - 8º ANDAR, 7815 - PINHEIROS SAO PAULO-SP;-23.5635787;-46.6916068
306;206871;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
307;206915;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
308;206944;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
309;206931;AVENIDA CANDIDO DE ABREU, 651 11º ANDAR, 651 - CENTRO CIVICO CURITIBA-PR;-25.4185541;-49.2691933
310;207178;ALAMEDA TOCANTINS, 822 - ALPHAVILLE SAO PAULO-SP;-23.5014631;-46.8557912
311;207230;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
312;207277;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
313;207487;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
314;207599;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
315;207656;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
316;207668;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
317;207784;Avenida Cesário de Melo, 3434 - Campo Grande RIO DE JANEIRO-RJ;-22.9072752;-43.5638485
318;207857;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
319;207877;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
320;207881;RUA MARECHAL DEODORO - CEPA, 950 - CENTRO CURITIBA-PR;-25.4291336;-49.2641455
321;207916;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
322;208006;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
323;208125;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
324;208146;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
325;208153;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
326;208315;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
327;208321;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
328;208306;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
329;208408;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
330;208423;RUA OSWALDO CRUZ, 302 - BOQUEIRÃO SANTOS-SP;-23.9648675;-46.3214614
331;208430;AVENIDA MARACANÃ, 987 - TIJUCA RIO DE JANEIRO-RJ;-22.9217276;-43.2355945
332;208478;AVENIDA NAÇÕES UNIDAS - 8º ANDAR, 7815 - PINHEIROS SAO PAULO-SP;-23.5635787;-46.6916068
333;208505;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
334;208576;RUA COMENDADOR ARAUJO- COND. EVOLUTION, 499 - CENTRO CURITIBA-PR;-25.4371334;-49.27971429999999
335;208705;RUA OSWALDO CRUZ, 302 - BOQUEIRÃO SANTOS-SP;-23.9648675;-46.3214614
336;208707;RUA OSWALDO CRUZ, 302 - BOQUEIRÃO SANTOS-SP;-23.9648675;-46.3214614
337;208709;RUA OSWALDO CRUZ, 302 - BOQUEIRÃO SANTOS-SP;-23.9648675;-46.3214614
338;208739;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
339;208791;RUA OSWALDO CRUZ, 302 - BOQUEIRÃO SANTOS-SP;-23.9648675;-46.3214614
340;208779;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
341;208935;Rodovia Fernão Dias, KM 492 á 601, S/N - São João BETIM-MG;-19.962522;-44.160472
342;208996;AV CARVALHO LEAL, 1688 - CACHOEIRINHA MANAUS-AM;-3.1208286;-60.0057092
343;208992;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
344;208999;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
345;209113;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
346;209233;BR 101 NORTE KM 02, S/N - ROSARIO DE FATIMA SERRA-ES;-20.2314338;-40.2737506
347;209243;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
348;209267;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
349;209274;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
350;209307;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
351;209454;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
352;209461;RUA SAO BENTO, 8 - CENTRO RIO DE JANEIRO-RJ;-22.8984337;-43.1790675
353;209564;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
354;209517;AVENIDA BOSQUE DA SAUDE, 1926 - SAUDE SAO PAULO-SP;-23.6135749;-46.6203252
355;209542;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
356;209575;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
357;209648;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
358;209688;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
359;209748;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
360;209867;AVENIDA JOÃO GUALBERTO, 1259 - JUVEVÊ CURITIBA-PR;-25.4161881;-49.26196119999999
361;209905;RUA OSWALDO CRUZ, 302 - BOQUEIRÃO SANTOS-SP;-23.9648675;-46.3214614
362;209926;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
363;209948;RUA BENEDITO AMERICO DE OLIVEIRA, 122 - VILA YARA OSASCO-SP;-23.5471266;-46.7650166
364;209994;RUA CANDELARIA, 60 - CENTRO RIO DE JANEIRO-RJ;-22.9000307;-43.1772652
365;210026;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
366;210057;Avenida Americo Buiaz, 200 - Enseada do Sua VITORIA-ES;-20.312346;-40.2880496
367;210156;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
368;210188;AVENIDA PIRACEMA, 669 - TAMBORE BARUERI-SP;-23.5043583;-46.8343506
369;210286;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
370;210376;AVENIDA PREFEITO ARISTEU FERREIRA DA SILVA, 1000 - GRANJA CAVALEIROS MACAE-RJ;-22.3974723;-41.81215
371;210392;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
372;210396;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
373;210562;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
374;210600;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
375;210617;AVENIDA CRISTIANO MACHADO, S/N - VILA CLORIS BELO HORIZONTE-MG;-19.8214337;-43.947449
376;210631;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
377;210662;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
378;210707;RUA JOAO MARCHESINI, 139 - PRADO VELHO CURITIBA-PR;-25.4522717;-49.2459491
379;210761;Rua Tenente Possolo - 1º ao 9º Andares, 33 - Bairro de Fátima RIO DE JANEIRO-RJ;-22.9124346;-43.1904406
380;210778;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
381;210772;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
382;210837;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
383;210883;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
384;210994;AVENIDA MARACANÃ, 987 - TIJUCA RIO DE JANEIRO-RJ;-22.9217276;-43.2355945
385;211041;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
386;211075;Avenida Americo Buiaz, 200 - Enseada do Sua VITORIA-ES;-20.312346;-40.2880496
387;211071;AVENIDA PAULISTA - 2 e 3 Mezanino, 1374 - BELA VISTA SAO PAULO-SP;-23.5710706;-46.6442141
388;211081;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
389;211204;ALAMEDA TOCANTINS, 822 - ALPHAVILLE SAO PAULO-SP;-23.5014631;-46.8557912
390;211257;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
391;211281;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
392;211320;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
393;211324;Avenida Torquato Tapajós, 9250 - Colonia Terra Nova MANAUS-AM;-2.9978928;-60.0298732
394;211354;AVENIDA NAÇÕES UNIDAS - 8º ANDAR, 7815 - PINHEIROS SAO PAULO-SP;-23.5635787;-46.6916068
395;211362;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
396;211389;AVENIDA DAS AMERICAS, 19019 - RECREIO DOS BANDEIRANTES RIO DE JANEIRO-RJ;-23.0220166;-43.4883664
397;211405;AVENIDA JUSCELINO K. OLIVEIRA, 10800 - CIDADE INDUSTRIAL CURITIBA-PR;-25.5192818;-49.3345372
398;211449;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
399;211481;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
400;211507;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
401;211550;AVENIDA CANDIDO DE ABREU, 651 11º ANDAR, 651 - CENTRO CIVICO CURITIBA-PR;-25.4185541;-49.2691933
402;211555;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
403;211566;Rua Tenente Possolo - 1º ao 9º Andares, 33 - Bairro de Fátima RIO DE JANEIRO-RJ;-22.9124346;-43.1904406
404;211567;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
405;211583;RUA COMENDADOR ARAUJO - EXXONMOBIL, 499 - CENTRO CURITIBA-PR;-25.4371331;-49.27971400000001
406;211585;Rodovia Fernão Dias, KM 492 á 601, S/N - São João BETIM-MG;-19.962522;-44.160472
407;211670;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
408;211676;RUA MARECHAL DEODORO, 950 - CENTRO CURITIBA-PR;-25.4292132;-49.2635495
409;211684;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
410;211709;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
411;211760;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
412;211778;RUA COMENDADOR ARAUJO- COND. EVOLUTION, 499 - CENTRO CURITIBA-PR;-25.4371334;-49.27971429999999
413;211812;ESTRADA DA PORTELA, 222 - MADUREIRA RIO DE JANEIRO-RJ;-22.8709926;-43.3411903
414;211829;Avenida Torquato Tapajós, 9250 - Colonia Terra Nova MANAUS-AM;-2.9978928;-60.0298732
415;211857;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
416;211887;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
417;211899;AVENIDA CRISTIANO MACHADO, S/N - VILA CLORIS BELO HORIZONTE-MG;-19.8214337;-43.947449
418;211912;RUA JOAO MARCHESINI, 139 - PRADO VELHO CURITIBA-PR;-25.4522717;-49.2459491
419;212013;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
420;212043;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
421;212060;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
422;212082;AVENIDA NAÇÕES UNIDAS - 8º ANDAR, 7815 - PINHEIROS SAO PAULO-SP;-23.5635787;-46.6916068
423;212087;AVENIDA MARACANÃ, 987 - TIJUCA RIO DE JANEIRO-RJ;-22.9217276;-43.2355945
424;212152;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
425;212176;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
426;212346;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
427;212339;Rua Tenente Possolo - 1º ao 9º Andares, 33 - Bairro de Fátima RIO DE JANEIRO-RJ;-22.9124346;-43.1904406
428;212355;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
429;212383;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
430;212636;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
431;212643;RUA SAO BENTO, 8 - CENTRO RIO DE JANEIRO-RJ;-22.8984337;-43.1790675
432;212743;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
433;212750;Rodovia Fernão Dias, KM 492 á 601, S/N - São João BETIM-MG;-19.962522;-44.160472
434;212957;RUA COMENDADOR ARAUJO - EXXONMOBIL, 499 - CENTRO CURITIBA-PR;-25.4371331;-49.27971400000001
435;212984;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
436;213072;Rodovia Fernão Dias, KM 492 á 601, S/N - São João BETIM-MG;-19.962522;-44.160472
437;213045;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
438;213074;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
439;213086;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
440;213152;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
441;213179;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
442;213246;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
443;213255;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
444;213258;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
445;213259;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
446;213331;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
447;213276;RUA COMENDADOR ARAUJO - EXXONMOBIL, 499 - CENTRO CURITIBA-PR;-25.4371331;-49.27971400000001
448;213303;ALAMEDA TOCANTINS, 822 - ALPHAVILLE SAO PAULO-SP;-23.5014631;-46.8557912
449;213308;AVENIDA DO CONTORNO, 7315 - LOURDES BELO HORIZONTE-MG;-19.9376645;-43.9450187
450;213510;AVENIDA TORQUATO TAPAJOS, 4920 - COLONIA SANTO ANTONIO MANAUS-AM;-3.0310899;-60.0178631
451;213500;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
452;213580;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
453;213595;AVENIDA DAS AMERICAS, 19019 - RECREIO DOS BANDEIRANTES RIO DE JANEIRO-RJ;-23.0220166;-43.4883664
454;213648;Avenida Tancredo Neves, 274 - Caminho das Arvores SALVADOR-BA;-12.9798547;-38.46309
455;213691;AVENIDA FLORIANO PEIXOTO, 295 - CIDADE NOVA NATAL-RN;-5.781941799999999;-35.2009315
456;213665;AVENIDA DOUTOR JOAO MEDEIROS FILHO, 2395 - POTENGI NATAL-RN;-5.7581338;-35.2467754
457;213688;AVENIDA MARACANÃ, 987 - TIJUCA RIO DE JANEIRO-RJ;-22.9217276;-43.2355945
458;213698;AVENIDA DOUTOR JOAO MEDEIROS FILHO, 2395 - POTENGI NATAL-RN;-5.7581338;-35.2467754
459;213701;AVENIDA DOUTOR JOAO MEDEIROS FILHO, 2395 - POTENGI NATAL-RN;-5.7581338;-35.2467754
460;213703;RODOVIA PRESIDENTE DUTRA, 2660 E ANEXOS, 2660 - PAVUNA RIO DE JANEIRO-RJ;-22.8081178;-43.3385401
461;213714;AVENIDA JORGE CURI - BL B até E, 550 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9930824;-43.3705288
462;213715;AVENIDA DOUTOR JOAO MEDEIROS FILHO, 2395 - POTENGI NATAL-RN;-5.7581338;-35.2467754
463;213722;AVENIDA FLORIANO PEIXOTO, 295 - CIDADE NOVA NATAL-RN;-5.781941799999999;-35.2009315
464;213825;AVENIDA PREFEITO SEVERINO CABRAL, 1050 - CATOLE CAMPINA GRANDE-PB;-7.234707599999999;-35.870275
465;213827;AVENIDA PREFEITO SEVERINO CABRAL, 1050 - CATOLE CAMPINA GRANDE-PB;-7.234707599999999;-35.870275
466;213829;AVENIDA PREFEITO SEVERINO CABRAL, 1050 - CATOLE CAMPINA GRANDE-PB;-7.234707599999999;-35.870275
