Matricula;Data;Horas Extras Pagas (SO);Horas Extras Pagas (SX);Horas Extras Pagas em Feriado (SO);Horas Extras Pagas em Feriado (SX);Horas Extras Não Autorizadas;SO
226957;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
226967;2020-01-21;00:08;00:00;00:00;00:00;00:00;8
227094;2020-01-21;00:12;00:00;00:00;00:00;00:00;12
227145;2020-01-21;00:07;00:00;00:00;00:00;00:00;7
227227;2020-01-21;00:00;03:42;00:00;00:00;00:00;0
227306;2020-01-21;00:48;00:00;00:00;00:00;00:00;48
227400;2020-01-21;00:00;04:03;00:00;00:00;00:00;0
227433;2020-01-21;04:41;00:00;00:00;00:00;00:00;281
227512;2020-01-21;00:00;00:22;00:00;00:00;00:00;0
227528;2020-01-21;00:00;04:00;00:00;00:00;00:00;0
227732;2020-01-21;00:00;00:07;00:00;00:00;00:00;0
227743;2020-01-21;01:00;00:00;00:00;00:00;00:00;60
228156;2020-01-21;00:49;00:00;00:00;00:00;00:00;49
228203;2020-01-21;00:07;00:00;00:00;00:00;00:00;7
228211;2020-01-21;00:01;00:00;00:00;00:00;00:00;1
228392;2020-01-21;00:48;00:00;00:00;00:00;00:00;48
228448;2020-01-21;00:00;00:00;00:00;00:00;01:00;0
228848;2020-01-21;00:00;05:41;00:00;00:00;00:00;0
228868;2020-01-21;00:11;00:00;00:00;00:00;00:00;11
228931;2020-01-21;00:00;00:00;00:00;00:00;02:00;0
229054;2020-01-21;00:00;03:44;00:00;00:00;00:00;0
229055;2020-01-21;00:00;00:07;00:00;00:00;00:00;0
229056;2020-01-21;00:01;03:02;00:00;00:00;00:00;1
229059;2020-01-21;00:00;03:41;00:00;00:00;00:00;0
229069;2020-01-21;00:00;03:04;00:00;00:00;00:00;0
229163;2020-01-21;00:01;00:00;00:00;00:00;00:00;1
229173;2020-01-21;00:15;00:00;00:00;00:00;00:00;15
229222;2020-01-21;00:00;00:10;00:00;00:00;00:00;0
229251;2020-01-21;00:00;03:33;00:00;00:00;00:00;0
229475;2020-01-21;00:00;01:34;00:00;00:00;00:00;0
229487;2020-01-21;00:02;00:00;00:00;00:00;00:00;2
229683;2020-01-21;00:13;00:00;00:00;00:00;00:00;13
229711;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
229733;2020-01-21;00:14;00:00;00:00;00:00;00:00;14
229921;2020-01-21;00:00;03:34;00:00;00:00;00:00;0
230041;2020-01-21;00:00;00:08;00:00;00:00;00:00;0
230083;2020-01-21;11:05;00:00;00:00;00:00;00:00;665
230097;2020-01-21;00:00;00:30;00:00;00:00;00:00;0
230149;2020-01-21;00:15;00:00;00:00;00:00;00:00;15
230164;2020-01-21;00:00;00:00;00:00;00:00;00:25;0
230176;2020-01-21;00:10;00:00;00:00;00:00;00:00;10
230197;2020-01-21;00:00;00:00;00:00;00:00;02:00;0
230206;2020-01-21;00:03;00:00;00:00;00:00;00:00;3
230223;2020-01-21;00:00;11:40;00:00;00:00;00:00;0
230301;2020-01-21;00:26;00:00;00:00;00:00;00:00;26
230311;2020-01-21;00:00;00:00;00:00;00:00;01:55;0
230394;2020-01-21;00:05;00:00;00:00;00:00;00:00;5
230510;2020-01-21;00:12;00:00;00:00;00:00;00:00;12
230588;2020-01-21;00:00;08:47;00:00;00:00;00:00;0
230748;2020-01-21;00:03;00:00;00:00;00:00;00:00;3
230749;2020-01-21;00:04;00:00;00:00;00:00;00:00;4
230780;2020-01-21;11:04;00:00;00:00;00:00;00:00;664
230797;2020-01-21;00:00;02:01;00:00;00:00;00:00;0
230804;2020-01-21;00:00;00:58;00:00;00:00;00:00;0
230805;2020-01-21;00:00;02:02;00:00;00:00;00:00;0
230808;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
230809;2020-01-21;00:00;01:00;00:00;00:00;00:00;0
230833;2020-01-21;00:06;01:04;00:00;00:00;00:00;6
230942;2020-01-21;00:20;00:00;00:00;00:00;00:00;20
230999;2020-01-21;00:00;00:44;00:00;00:00;00:00;0
231012;2020-01-21;00:54;00:00;00:00;00:00;00:00;54
231016;2020-01-21;00:00;00:00;00:00;00:00;02:00;0
231019;2020-01-21;00:00;11:00;00:00;00:00;00:00;0
231031;2020-01-21;00:14;00:00;00:00;00:00;00:00;14
231063;2020-01-21;00:17;00:00;00:00;00:00;00:00;17
231096;2020-01-21;00:00;00:45;00:00;00:00;00:00;0
231102;2020-01-21;00:00;01:40;00:00;00:00;00:00;0
231106;2020-01-21;00:12;00:00;00:00;00:00;00:00;12
231115;2020-01-21;00:00;00:59;00:00;00:00;00:00;0
231151;2020-01-21;01:00;00:00;00:00;00:00;00:00;60
231194;2020-01-21;00:00;00:57;00:00;00:00;00:00;0
231214;2020-01-21;00:00;00:08;00:00;00:00;00:00;0
231220;2020-01-21;00:02;00:00;00:00;00:00;00:00;2
231221;2020-01-21;00:00;00:06;00:00;00:00;00:00;0
231226;2020-01-21;00:00;03:59;00:00;00:00;00:00;0
231245;2020-01-21;00:00;00:07;00:00;00:00;00:00;0
231246;2020-01-21;00:00;00:06;00:00;00:00;00:00;0
231247;2020-01-21;00:02;00:00;00:00;00:00;00:00;2
231249;2020-01-21;00:00;00:10;00:00;00:00;00:00;0
231255;2020-01-21;00:00;00:08;00:00;00:00;00:00;0
231266;2020-01-21;00:03;00:00;00:00;00:00;00:00;3
231348;2020-01-21;00:12;00:00;00:00;00:00;00:00;12
231418;2020-01-21;00:00;08:46;00:00;00:00;00:00;0
231432;2020-01-21;00:00;00:00;00:00;00:00;02:00;0
231442;2020-01-21;00:00;00:00;00:00;00:00;02:00;0
231510;2020-01-21;00:00;00:06;00:00;00:00;00:00;0
231520;2020-01-21;00:00;03:47;00:00;00:00;00:00;0
231619;2020-01-21;03:30;00:00;00:00;00:00;00:00;210
231656;2020-01-21;00:42;00:00;00:00;00:00;00:00;42
231865;2020-01-21;00:18;00:00;00:00;00:00;00:00;18
231870;2020-01-21;00:09;00:00;00:00;00:00;00:00;9
231874;2020-01-21;00:00;05:00;00:00;00:00;00:00;0
231875;2020-01-21;00:07;00:00;00:00;00:00;00:00;7
231886;2020-01-21;03:00;00:00;00:00;00:00;00:00;180
231887;2020-01-21;00:14;00:00;00:00;00:00;00:00;14
231888;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
231902;2020-01-21;00:00;00:48;00:00;00:00;00:00;0
231913;2020-01-21;11:05;00:00;00:00;00:00;00:00;665
231923;2020-01-21;08:00;00:00;00:00;00:00;00:00;480
231939;2020-01-21;00:00;00:48;00:00;00:00;00:00;0
231941;2020-01-21;00:00;01:02;00:00;00:00;00:00;0
231972;2020-01-21;01:32;00:00;00:00;00:00;00:00;92
231976;2020-01-21;01:54;00:00;00:00;00:00;00:00;114
232001;2020-01-21;00:00;05:24;00:00;00:00;00:00;0
232004;2020-01-21;04:00;00:00;00:00;00:00;00:00;240
232037;2020-01-21;00:00;00:25;00:00;00:00;00:00;0
232086;2020-01-21;00:00;00:00;00:00;00:00;02:00;0
232098;2020-01-21;00:12;00:00;00:00;00:00;00:00;12
232106;2020-01-21;00:09;00:00;00:00;00:00;00:00;9
232112;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
232134;2020-01-21;00:10;00:00;00:00;00:00;00:00;10
232137;2020-01-21;04:55;00:00;00:00;00:00;00:00;295
232152;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
232201;2020-01-21;00:15;00:00;00:00;00:00;00:00;15
232237;2020-01-21;00:00;00:00;00:00;00:00;00:48;0
232243;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
232270;2020-01-21;00:00;00:00;00:00;00:00;00:48;0
232294;2020-01-21;00:07;00:00;00:00;00:00;00:00;7
232312;2020-01-21;00:17;00:00;00:00;00:00;00:00;17
232322;2020-01-21;00:17;00:00;00:00;00:00;00:00;17
232324;2020-01-21;00:00;01:00;00:00;00:00;00:00;0
232326;2020-01-21;00:00;01:00;00:00;00:00;00:00;0
232345;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
232352;2020-01-21;00:00;00:28;00:00;00:00;00:00;0
232362;2020-01-21;00:50;00:00;00:00;00:00;00:00;50
232416;2020-01-21;00:00;00:00;00:00;00:00;02:00;0
232445;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
232476;2020-01-21;00:26;00:00;00:00;00:00;00:00;26
232482;2020-01-21;00:10;00:00;00:00;00:00;00:00;10
232489;2020-01-21;00:10;00:00;00:00;00:00;00:00;10
232526;2020-01-21;01:34;00:00;00:00;00:00;00:00;94
232537;2020-01-21;00:08;00:00;00:00;00:00;00:00;8
232539;2020-01-21;00:00;01:33;00:00;00:00;00:00;0
232562;2020-01-21;00:07;00:00;00:00;00:00;00:00;7
232578;2020-01-21;00:20;00:00;00:00;00:00;00:00;20
232588;2020-01-21;00:20;00:00;00:00;00:00;00:00;20
232607;2020-01-21;00:07;00:00;00:00;00:00;00:00;7
232638;2020-01-21;00:00;00:10;00:00;00:00;00:00;0
232640;2020-01-21;00:13;00:00;00:00;00:00;00:00;13
232693;2020-01-21;00:12;00:00;00:00;00:00;00:00;12
232703;2020-01-21;00:00;00:00;00:00;00:00;00:48;0
232720;2020-01-21;00:07;00:00;00:00;00:00;00:00;7
232724;2020-01-21;00:19;00:00;00:00;00:00;00:00;19
232726;2020-01-21;00:12;00:00;00:00;00:00;00:00;12
232751;2020-01-21;00:06;00:00;00:00;00:00;00:00;6
232761;2020-01-21;00:11;00:00;00:00;00:00;00:00;11
232763;2020-01-21;03:28;00:00;00:00;00:00;00:00;208
232774;2020-01-21;00:00;00:10;00:00;00:00;00:00;0
232837;2020-01-21;00:00;00:00;00:00;00:00;00:48;0
232840;2020-01-21;00:00;00:00;00:00;00:00;00:48;0
232856;2020-01-21;00:00;03:33;00:00;00:00;00:00;0
232910;2020-01-21;00:00;01:17;00:00;00:00;00:00;0
232932;2020-01-21;00:00;00:10;00:00;00:00;00:00;0
232947;2020-01-21;00:14;00:00;00:00;00:00;00:00;14
232968;2020-01-21;00:08;00:00;00:00;00:00;00:00;8
232969;2020-01-21;00:11;00:00;00:00;00:00;00:00;11
232970;2020-01-21;00:24;00:00;00:00;00:00;00:00;24
232971;2020-01-21;00:07;00:00;00:00;00:00;00:00;7
232975;2020-01-21;00:10;00:00;00:00;00:00;00:00;10
232999;2020-01-21;01:35;00:00;00:00;00:00;00:00;95
233003;2020-01-21;00:15;00:00;00:00;00:00;00:00;15
233096;2020-01-21;00:48;00:00;00:00;00:00;00:00;48
233099;2020-01-21;00:00;00:22;00:00;00:00;00:00;0
233114;2020-01-21;00:00;00:49;00:00;00:00;00:00;0
202201;2020-01-22;00:00;01:11;00:00;00:00;00:00;0
102213;2020-01-22;00:00;01:00;00:00;00:00;00:00;0
104507;2020-01-22;00:00;03:24;00:00;00:00;00:00;0
102235;2020-01-22;00:04;00:00;00:00;00:00;00:00;4
105600;2020-01-22;00:19;00:00;00:00;00:00;00:00;19
100359;2020-01-22;00:08;00:00;00:00;00:00;00:00;8
10214;2020-01-22;01:00;00:00;00:00;00:00;00:00;60
100099;2020-01-22;00:00;00:22;00:00;00:00;00:00;0
100155;2020-01-22;00:00;02:12;00:00;00:00;00:00;0
80070;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
209274;2020-01-22;00:12;00:00;00:00;00:00;00:00;12
210562;2020-01-22;00:00;12:00;00:00;00:00;00:00;0
211071;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
211670;2020-01-22;00:00;01:00;00:00;00:00;00:00;0
213052;2020-01-22;08:00;00:00;00:00;00:00;00:00;480
213164;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
213259;2020-01-22;00:00;00:21;00:00;00:00;00:00;0
213303;2020-01-22;00:00;00:46;00:00;00:00;00:00;0
213698;2020-01-22;00:00;01:00;00:00;00:00;00:00;0
213829;2020-01-22;00:00;02:41;00:00;00:00;00:00;0
213980;2020-01-22;00:01;00:00;00:00;00:00;00:00;1
214734;2020-01-22;00:00;08:45;00:00;00:00;00:00;0
214918;2020-01-22;05:52;00:00;00:00;00:00;00:00;352
215223;2020-01-22;00:00;00:16;00:00;00:00;00:00;0
216112;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
216115;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
216162;2020-01-22;00:00;07:53;00:00;00:00;00:00;0
216954;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
217581;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
217937;2020-01-22;00:00;01:43;00:00;00:00;00:00;0
218134;2020-01-22;00:00;00:07;00:00;00:00;00:00;0
218996;2020-01-22;00:00;04:32;00:00;00:00;00:00;0
219462;2020-01-22;00:38;00:00;00:00;00:00;00:00;38
220714;2020-01-22;00:10;00:00;00:00;00:00;00:00;10
220930;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
220965;2020-01-22;00:00;02:00;00:00;00:00;00:00;0
220994;2020-01-22;00:00;00:59;00:00;00:00;00:00;0
221383;2020-01-22;00:00;02:00;00:00;00:00;00:00;0
221393;2020-01-22;00:00;00:16;00:00;00:00;00:00;0
221992;2020-01-22;00:00;02:00;00:00;00:00;00:00;0
222070;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
222165;2020-01-22;00:00;00:10;00:00;00:00;00:00;0
222241;2020-01-22;00:00;04:00;00:00;00:00;00:00;0
222404;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
222970;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
223255;2020-01-22;00:00;03:24;00:00;00:00;00:00;0
223257;2020-01-22;00:00;01:23;00:00;00:00;00:00;0
223650;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
223920;2020-01-22;00:00;00:25;00:00;00:00;00:00;0
224485;2020-01-22;00:37;00:00;00:00;00:00;00:00;37
224568;2020-01-22;00:00;02:44;00:00;00:00;00:00;0
224604;2020-01-22;00:11;00:00;00:00;00:00;00:00;11
224877;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
225031;2020-01-22;00:05;00:00;00:00;00:00;00:00;5
225311;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
225442;2020-01-22;00:00;00:35;00:00;00:00;00:00;0
225484;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
225577;2020-01-22;00:50;00:00;00:00;00:00;00:00;50
225637;2020-01-22;00:00;00:04;00:00;00:00;00:00;0
225913;2020-01-22;00:00;00:07;00:00;00:00;00:00;0
226092;2020-01-22;00:00;01:52;00:00;00:00;00:00;0
226105;2020-01-22;00:00;00:00;00:00;00:00;01:00;0
226124;2020-01-22;00:10;00:00;00:00;00:00;00:00;10
226168;2020-01-22;00:09;00:00;00:00;00:00;00:00;9
226227;2020-01-22;00:00;01:10;00:00;00:00;00:00;0
226244;2020-01-22;00:11;00:00;00:00;00:00;00:00;11
226338;2020-01-22;01:00;00:00;00:00;00:00;00:00;60
226407;2020-01-22;00:00;00:49;00:00;00:00;00:00;0
226499;2020-01-22;00:00;00:10;00:00;00:00;00:00;0
226610;2020-01-22;00:00;03:30;00:00;00:00;00:00;0
226625;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
226687;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
226739;2020-01-22;00:00;00:00;00:00;00:00;00:13;0
226783;2020-01-22;00:00;00:06;00:00;00:00;00:00;0
226840;2020-01-22;00:00;00:00;00:00;00:00;00:15;0
227094;2020-01-22;00:09;00:00;00:00;00:00;00:00;9
227174;2020-01-22;00:00;04:00;00:00;00:00;00:00;0
227177;2020-01-22;00:00;04:00;00:00;00:00;00:00;0
227211;2020-01-22;00:00;04:00;00:00;00:00;00:00;0
227215;2020-01-22;00:00;00:08;00:00;00:00;00:00;0
227229;2020-01-22;00:08;00:00;00:00;00:00;00:00;8
227279;2020-01-22;00:00;03:59;00:00;00:00;00:00;0
227306;2020-01-22;00:46;00:00;00:00;00:00;00:00;46
227327;2020-01-22;00:00;00:27;00:00;00:00;00:00;0
227400;2020-01-22;00:00;04:12;00:00;00:00;00:00;0
227515;2020-01-22;00:00;00:10;00:00;00:00;00:00;0
227550;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
227732;2020-01-22;00:00;00:01;00:00;00:00;00:00;0
227842;2020-01-22;00:08;00:00;00:00;00:00;00:00;8
228156;2020-01-22;00:48;00:00;00:00;00:00;00:00;48
228198;2020-01-22;00:00;01:00;00:00;00:00;00:00;0
228392;2020-01-22;00:48;00:00;00:00;00:00;00:00;48
228448;2020-01-22;00:00;00:00;00:00;00:00;01:00;0
228521;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
228677;2020-01-22;00:00;00:06;00:00;00:00;00:00;0
228771;2020-01-22;10:54;00:00;00:00;00:00;00:00;654
228810;2020-01-22;00:00;03:10;00:00;00:00;00:00;0
228848;2020-01-22;00:00;01:55;00:00;00:00;00:00;0
228931;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
229054;2020-01-22;00:00;03:36;00:00;00:00;00:00;0
229056;2020-01-22;00:00;03:09;00:00;00:00;00:00;0
229059;2020-01-22;00:00;03:38;00:00;00:00;00:00;0
229069;2020-01-22;00:00;03:02;00:00;00:00;00:00;0
229163;2020-01-22;04:20;00:00;00:00;00:00;00:00;260
229173;2020-01-22;00:12;00:00;00:00;00:00;00:00;12
229222;2020-01-22;00:00;00:12;00:00;00:00;00:00;0
229251;2020-01-22;00:00;02:26;00:00;00:00;00:00;0
229275;2020-01-22;00:09;00:00;00:00;00:00;00:00;9
229545;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
229601;2020-01-22;00:00;01:55;00:00;00:00;00:00;0
229643;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
229733;2020-01-22;00:12;00:00;00:00;00:00;00:00;12
229743;2020-01-22;00:00;00:07;00:00;00:00;00:00;0
229765;2020-01-22;00:12;00:00;00:00;00:00;00:00;12
229918;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
229921;2020-01-22;00:00;03:02;00:00;00:00;00:00;0
230009;2020-01-22;00:00;00:06;00:00;00:00;00:00;0
230049;2020-01-22;00:09;00:00;00:00;00:00;00:00;9
230097;2020-01-22;00:00;00:38;00:00;00:00;00:00;0
230114;2020-01-22;00:24;00:00;00:00;00:00;00:00;24
230164;2020-01-22;00:00;00:00;00:00;00:00;00:17;0
230176;2020-01-22;00:23;00:00;00:00;00:00;00:00;23
230179;2020-01-22;02:12;00:00;00:00;00:00;00:00;132
230197;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
230206;2020-01-22;00:05;00:00;00:00;00:00;00:00;5
230311;2020-01-22;00:00;00:00;00:00;00:00;01:55;0
230379;2020-01-22;00:00;07:47;00:00;00:00;00:00;0
230400;2020-01-22;00:08;00:00;00:00;00:00;00:00;8
230466;2020-01-22;00:00;01:32;00:00;00:00;00:00;0
230484;2020-01-22;00:10;00:00;00:00;00:00;00:00;10
230551;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
230682;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
230731;2020-01-22;00:00;07:50;00:00;00:00;00:00;0
230748;2020-01-22;00:04;00:00;00:00;00:00;00:00;4
230749;2020-01-22;00:04;00:00;00:00;00:00;00:00;4
230751;2020-01-22;00:00;11:06;00:00;00:00;00:00;0
230797;2020-01-22;00:00;01:05;00:00;00:00;00:00;0
230804;2020-01-22;00:00;01:02;00:00;00:00;00:00;0
230805;2020-01-22;00:00;00:59;00:00;00:00;00:00;0
230809;2020-01-22;00:00;01:00;00:00;00:00;00:00;0
230825;2020-01-22;00:20;00:00;00:00;00:00;00:00;20
230833;2020-01-22;00:00;01:01;00:00;00:00;00:00;0
230836;2020-01-22;00:59;00:00;00:00;00:00;00:00;59
230942;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
230999;2020-01-22;00:00;00:49;00:00;00:00;00:00;0
231006;2020-01-22;00:00;00:23;00:00;00:00;00:00;0
231007;2020-01-22;00:00;00:53;00:00;00:00;00:00;0
231016;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
231019;2020-01-22;00:00;04:53;00:00;00:00;00:00;0
231038;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
231045;2020-01-22;00:00;01:55;00:00;00:00;00:00;0
231074;2020-01-22;00:00;03:12;00:00;00:00;00:00;0
231096;2020-01-22;00:00;00:46;00:00;00:00;00:00;0
231115;2020-01-22;00:00;02:00;00:00;00:00;00:00;0
231194;2020-01-22;00:00;02:01;00:00;00:00;00:00;0
231196;2020-01-22;00:00;03:12;00:00;00:00;00:00;0
231201;2020-01-22;00:00;10:35;00:00;00:00;00:00;0
231205;2020-01-22;00:00;00:13;00:00;00:00;00:00;0
231218;2020-01-22;00:00;00:06;00:00;00:00;00:00;0
231220;2020-01-22;00:01;00:00;00:00;00:00;00:00;1
231226;2020-01-22;00:00;01:56;00:00;00:00;00:00;0
231255;2020-01-22;00:00;00:07;00:00;00:00;00:00;0
231266;2020-01-22;00:01;00:00;00:00;00:00;00:00;1
231279;2020-01-22;00:00;00:13;00:00;00:00;00:00;0
231299;2020-01-22;00:00;00:07;00:00;00:00;00:00;0
231432;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
231442;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
231458;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
231520;2020-01-22;00:00;02:30;00:00;00:00;00:00;0
231563;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
231572;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
231807;2020-01-22;01:04;00:00;00:00;00:00;00:00;64
231815;2020-01-22;00:31;00:00;00:00;00:00;00:00;31
231838;2020-01-22;00:08;00:00;00:00;00:00;00:00;8
231855;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
231872;2020-01-22;01:05;00:00;00:00;00:00;00:00;65
231874;2020-01-22;00:00;05:00;00:00;00:00;00:00;0
231875;2020-01-22;01:05;00:00;00:00;00:00;00:00;65
231880;2020-01-22;00:21;00:00;00:00;00:00;00:00;21
231883;2020-01-22;00:16;00:00;00:00;00:00;00:00;16
231885;2020-01-22;00:20;00:00;00:00;00:00;00:00;20
231888;2020-01-22;00:12;00:00;00:00;00:00;00:00;12
231902;2020-01-22;00:00;00:49;00:00;00:00;00:00;0
231939;2020-01-22;00:00;00:48;00:00;00:00;00:00;0
231965;2020-01-22;00:21;00:00;00:00;00:00;00:00;21
231970;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
231972;2020-01-22;03:05;00:00;00:00;00:00;00:00;185
231976;2020-01-22;00:46;00:00;00:00;00:00;00:00;46
231988;2020-01-22;00:16;00:00;00:00;00:00;00:00;16
232001;2020-01-22;00:00;04:00;00:00;00:00;00:00;0
232004;2020-01-22;05:59;00:00;00:00;00:00;00:00;359
232086;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
232108;2020-01-22;00:16;00:00;00:00;00:00;00:00;16
232110;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
232126;2020-01-22;00:09;00:00;00:00;00:00;00:00;9
232196;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
232237;2020-01-22;00:00;00:00;00:00;00:00;00:48;0
232270;2020-01-22;00:00;00:00;00:00;00:00;00:48;0
232277;2020-01-22;00:00;00:10;00:00;00:00;00:00;0
232289;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
232324;2020-01-22;00:00;01:00;00:00;00:00;00:00;0
232326;2020-01-22;00:00;01:00;00:00;00:00;00:00;0
232345;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
232362;2020-01-22;00:48;00:00;00:00;00:00;00:00;48
232398;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
232416;2020-01-22;00:00;00:00;00:00;00:00;02:00;0
232422;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
232435;2020-01-22;00:35;00:00;00:00;00:00;00:00;35
232502;2020-01-22;00:15;00:00;00:00;00:00;00:00;15
232526;2020-01-22;09:09;00:00;00:00;00:00;00:00;549
232538;2020-01-22;00:09;00:00;00:00;00:00;00:00;9
232562;2020-01-22;00:11;00:00;00:00;00:00;00:00;11
232600;2020-01-22;00:00;01:09;00:00;00:00;00:00;0
232630;2020-01-22;00:00;00:07;00:00;00:00;00:00;0
232638;2020-01-22;00:00;00:12;00:00;00:00;00:00;0
232656;2020-01-22;10:58;00:00;00:00;00:00;00:00;658
232689;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
232693;2020-01-22;00:12;00:00;00:00;00:00;00:00;12
232703;2020-01-22;00:00;00:00;00:00;00:00;00:48;0
232715;2020-01-22;00:00;00:16;00:00;00:00;00:00;0
232720;2020-01-22;00:06;00:00;00:00;00:00;00:00;6
232724;2020-01-22;00:14;00:00;00:00;00:00;00:00;14
232726;2020-01-22;00:12;00:00;00:00;00:00;00:00;12
232755;2020-01-22;00:07;00:00;00:00;00:00;00:00;7
232774;2020-01-22;00:00;01:28;00:00;00:00;00:00;0
232833;2020-01-22;00:00;00:00;00:00;00:00;00:48;0
232837;2020-01-22;00:00;00:00;00:00;00:00;00:48;0
232840;2020-01-22;00:00;00:00;00:00;00:00;00:48;0
232856;2020-01-22;00:00;03:02;00:00;00:00;00:00;0
232864;2020-01-22;00:00;00:07;00:00;00:00;00:00;0
232896;2020-01-22;00:00;00:06;00:00;00:00;00:00;0
232900;2020-01-22;00:49;00:00;00:00;00:00;00:00;49
232928;2020-01-22;00:00;00:06;00:00;00:00;00:00;0
232932;2020-01-22;00:00;00:10;00:00;00:00;00:00;0
232974;2020-01-22;03:30;00:00;00:00;00:00;00:00;210
232996;2020-01-22;00:08;00:00;00:00;00:00;00:00;8
233003;2020-01-22;01:13;00:00;00:00;00:00;00:00;73
233071;2020-01-22;00:00;01:49;00:00;00:00;00:00;0
233074;2020-01-22;00:09;00:00;00:00;00:00;00:00;9
233096;2020-01-22;00:50;00:00;00:00;00:00;00:00;50
233104;2020-01-22;00:00;02:40;00:00;00:00;00:00;0
233114;2020-01-22;00:00;00:50;00:00;00:00;00:00;0
10214;2020-01-23;00:12;00:00;00:00;00:00;00:00;12
11148;2020-01-23;00:00;00:06;00:00;00:00;00:00;0
100155;2020-01-23;00:00;02:12;00:00;00:00;00:00;0
207423;2020-01-23;00:00;00:06;00:00;00:00;00:00;0
211670;2020-01-23;00:00;01:00;00:00;00:00;00:00;0
213303;2020-01-23;00:00;02:01;00:00;00:00;00:00;0
213595;2020-01-23;00:18;00:00;00:00;00:00;00:00;18
213665;2020-01-23;00:00;12:00;00:00;00:00;00:00;0
213667;2020-01-23;00:08;00:00;00:00;00:00;00:00;8
213829;2020-01-23;00:00;01:17;00:00;00:00;00:00;0
214394;2020-01-23;00:00;03:20;00:00;00:00;00:00;0
214918;2020-01-23;00:00;00:50;00:00;00:00;00:00;0
216162;2020-01-23;00:00;07:33;00:00;00:00;00:00;0
216418;2020-01-23;00:00;00:16;00:00;00:00;00:00;0
216872;2020-01-23;00:08;00:00;00:00;00:00;00:00;8
217463;2020-01-23;11:03;00:00;00:00;00:00;00:00;663
217598;2020-01-23;00:06;00:00;00:00;00:00;00:00;6
217697;2020-01-23;00:19;00:00;00:00;00:00;00:00;19
217937;2020-01-23;00:00;00:47;00:00;00:00;00:00;0
218134;2020-01-23;00:00;10:58;00:00;00:00;00:00;0
218996;2020-01-23;00:00;00:49;00:00;00:00;00:00;0
219462;2020-01-23;00:15;00:00;00:00;00:00;00:00;15
220011;2020-01-23;00:00;00:30;00:00;00:00;00:00;0
220146;2020-01-23;00:22;00:00;00:00;00:00;00:00;22
220302;2020-01-23;01:12;00:00;00:00;00:00;00:00;72
220899;2020-01-23;00:00;00:00;00:00;00:00;00:13;0
220930;2020-01-23;00:00;00:00;00:00;00:00;02:00;0
220965;2020-01-23;00:00;02:00;00:00;00:00;00:00;0
